category,path,line,source
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/STR91x/portmacro.h,68,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/V850ES/portmacro.h,62,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/IAR/V850ES/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/MPLAB/PIC18F/portmacro.h,57,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/MPLAB/PIC18F/portmacro.h,60,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/MPLAB/PIC24_dsPIC/portmacro.h,61,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/MPLAB/PIC24_dsPIC/portmacro.h,67,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/MPLAB/PIC32MEC14xx/portmacro.h,61,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/MPLAB/PIC32MEC14xx/portmacro.h,64,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/MPLAB/PIC32MX/portmacro.h,64,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/MPLAB/PIC32MX/portmacro.h,67,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/MPLAB/PIC32MZ/portmacro.h,64,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/MPLAB/PIC32MZ/portmacro.h,67,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/MSVC-MingW/portmacro.h,55,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/MSVC-MingW/portmacro.h,58,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/MemMang/heap_1.c,94,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/MemMang/heap_2.c,162,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/MemMang/heap_2.c,294,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/MemMang/heap_3.c,63,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/MemMang/heap_3.c,87,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/MemMang/heap_4.c,146,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/MemMang/heap_4.c,319,vTaskSuspendAll();
unbounded_wait,lib/FreeRTOS-Kernel/portable/MemMang/heap_4.c,490,"size_t xBlocks = 0, xMaxSize = 0, xMinSize = portMAX_DELAY; /* portMAX_DELAY used as a portable way of getting the maximum value. */"
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/MemMang/heap_4.c,492,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/MemMang/heap_4.c,528,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/MemMang/heap_5.c,168,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/MemMang/heap_5.c,328,vTaskSuspendAll();
unbounded_wait,lib/FreeRTOS-Kernel/portable/MemMang/heap_5.c,541,"size_t xBlocks = 0, xMaxSize = 0, xMinSize = portMAX_DELAY; /* portMAX_DELAY used as a portable way of getting the maximum value. */"
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/MemMang/heap_5.c,543,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/MemMang/heap_5.c,585,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/MikroC/ARM_CM4F/port.c,524,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/MikroC/ARM_CM4F/portmacro.h,67,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/MikroC/ARM_CM4F/portmacro.h,70,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/Paradigm/Tern_EE/large_untested/portmacro.h,62,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/Paradigm/Tern_EE/large_untested/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/Paradigm/Tern_EE/small/portmacro.h,64,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/Paradigm/Tern_EE/small/portmacro.h,67,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/RVDS/ARM7_LPC21xx/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/RVDS/ARM7_LPC21xx/portmacro.h,68,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CA9/portmacro.h,62,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CA9/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CM0/port.c,409,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CM0/portmacro.h,64,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CM0/portmacro.h,67,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CM3/port.c,465,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CM3/portmacro.h,64,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CM3/portmacro.h,67,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CM4F/port.c,557,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CM4F/portmacro.h,64,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CM4F/portmacro.h,67,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CM4_MPU/portmacro.h,64,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CM4_MPU/portmacro.h,67,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CM7/r0p1/port.c,543,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CM7/r0p1/portmacro.h,64,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/RVDS/ARM_CM7/r0p1/portmacro.h,67,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/Renesas/RX100/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/Renesas/RX100/portmacro.h,69,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/Renesas/RX100/portmacro.h,102,taskENTER_CRITICAL() and taskEXIT_CRITICAL() macros.  An extra check is
unbounded_wait,lib/FreeRTOS-Kernel/portable/Renesas/RX200/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/Renesas/RX200/portmacro.h,69,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/Renesas/RX200/portmacro.h,102,taskENTER_CRITICAL() and taskEXIT_CRITICAL() macros.  An extra check is
unbounded_wait,lib/FreeRTOS-Kernel/portable/Renesas/RX600/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/Renesas/RX600/portmacro.h,69,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/Renesas/RX600/portmacro.h,103,taskENTER_CRITICAL() and taskEXIT_CRITICAL() macros.  An extra check is
unbounded_wait,lib/FreeRTOS-Kernel/portable/Renesas/RX600v2/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/Renesas/RX600v2/portmacro.h,69,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/Renesas/RX600v2/portmacro.h,103,taskENTER_CRITICAL() and taskEXIT_CRITICAL() macros.  An extra check is
unbounded_wait,lib/FreeRTOS-Kernel/portable/Renesas/RX700v3_DPFPU/portmacro.h,84,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/Renesas/RX700v3_DPFPU/portmacro.h,87,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/Renesas/RX700v3_DPFPU/portmacro.h,128,* taskENTER_CRITICAL() and taskEXIT_CRITICAL() macros.  An extra check is
unbounded_wait,lib/FreeRTOS-Kernel/portable/Renesas/SH2A_FPU/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/Renesas/SH2A_FPU/portmacro.h,68,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/Renesas/SH2A_FPU/portmacro.h,114,"* These macros should be called directly, but through the taskENTER_CRITICAL()"
unbounded_wait,lib/FreeRTOS-Kernel/portable/Rowley/MSP430F449/portmacro.h,58,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/Rowley/MSP430F449/portmacro.h,61,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/SDCC/Cygnal/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/SDCC/Cygnal/portmacro.h,69,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/Softune/MB91460/portmacro.h,64,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/Softune/MB91460/portmacro.h,67,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/Softune/MB96340/portmacro.h,70,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/Softune/MB96340/portmacro.h,73,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/Tasking/ARM_CM4F/portmacro.h,63,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/Tasking/ARM_CM4F/portmacro.h,66,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/ThirdParty/CDK/T-HEAD_CK802/port.c,31,/* Used to keep track of the number of nested calls to taskENTER_CRITICAL().  This
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/CDK/T-HEAD_CK802/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/CDK/T-HEAD_CK802/portmacro.h,68,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/Community-Supported-Ports/CCS/C2000_C28x/portmacro.h,58,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/Community-Supported-Ports/CCS/C2000_C28x/portmacro.h,61,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/Community-Supported-Ports/GCC/MSP430FR5969/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/Community-Supported-Ports/GCC/MSP430FR5969/portmacro.h,68,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/Community-Supported-Ports/GCC/TriCore_38xa/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/Community-Supported-Ports/GCC/TriCore_38xa/portmacro.h,69,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/Community-Supported-Ports/Z88DK/Z180/portmacro.h,57,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/Community-Supported-Ports/Z88DK/Z180/portmacro.h,60,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/ARC_EM_HS/freertos_tls.c,224,"while( xSemaphoreTakeRecursive( mutex, portMAX_DELAY ) != pdTRUE )"
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/ARC_EM_HS/portmacro.h,87,#define portMAX_DELAY          ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/ARC_EM_HS/portmacro.h,90,#define portMAX_DELAY          ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/ARC_v1/portmacro.h,86,#define portMAX_DELAY          ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/ARC_v1/portmacro.h,89,#define portMAX_DELAY          ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/ARM_TFM/os_wrapper_freertos.c,67,portMAX_DELAY : ( TickType_t ) timeout );
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/ATmega/portmacro.h,61,#define portMAX_DELAY           ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/ATmega/portmacro.h,64,#define portMAX_DELAY           ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/Posix/portmacro.h,64,#define portMAX_DELAY ( TickType_t ) ULONG_MAX
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/RP2040/include/portmacro.h,63,#define portMAX_DELAY              ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/RP2040/include/portmacro.h,66,#define portMAX_DELAY              ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/RP2040/port.c,532,/* Enter a critical section but don't use the taskENTER_CRITICAL()
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/RP2040/port.c,748,"pdTRUE, pdFALSE, portMAX_DELAY);"
explicit_delay,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/RP2040/port.c,873,vTaskDelay(uxTicksToWait);
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/Xtensa_ESP32/include/portmacro.h,124,#define portMAX_DELAY    ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/GCC/Xtensa_ESP32/include/portmacro.h,127,#define portMAX_DELAY    ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/Partner-Supported-Ports/GCC/AVR_AVRDx/portmacro.h,66,#define portMAX_DELAY    ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/Partner-Supported-Ports/GCC/AVR_AVRDx/portmacro.h,69,#define portMAX_DELAY    ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/Partner-Supported-Ports/GCC/AVR_Mega0/portmacro.h,66,#define portMAX_DELAY    ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/Partner-Supported-Ports/GCC/AVR_Mega0/portmacro.h,69,#define portMAX_DELAY    ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/XCC/Xtensa/portclib.c,76,"xSemaphoreTakeRecursive(*mtx, portMAX_DELAY);"
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/XCC/Xtensa/portclib.c,156,"xSemaphoreTakeRecursive(xClibMutex, portMAX_DELAY);"
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/XCC/Xtensa/portmacro.h,75,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/ThirdParty/XCC/Xtensa/portmacro.h,78,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/WizC/PIC18/port.c,291,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/portable/WizC/PIC18/port.c,310,vTaskSuspendAll();
unbounded_wait,lib/FreeRTOS-Kernel/portable/WizC/PIC18/portmacro.h,63,#define portMAX_DELAY ( TickType_t )	( 0xFFFF )
unbounded_wait,lib/FreeRTOS-Kernel/portable/WizC/PIC18/portmacro.h,66,#define portMAX_DELAY ( TickType_t )	( 0xFFFFFFFF )
unbounded_wait,lib/FreeRTOS-Kernel/portable/oWatcom/16BitDOS/Flsh186/portmacro.h,63,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/oWatcom/16BitDOS/Flsh186/portmacro.h,66,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
unbounded_wait,lib/FreeRTOS-Kernel/portable/oWatcom/16BitDOS/PC/portmacro.h,62,#define portMAX_DELAY ( TickType_t ) 0xffff
unbounded_wait,lib/FreeRTOS-Kernel/portable/oWatcom/16BitDOS/PC/portmacro.h,65,#define portMAX_DELAY ( TickType_t ) 0xffffffffUL
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,252,taskENTER_CRITICAL();                                  \
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,309,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,621,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,858,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,999,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,1405,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,1469,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,1551,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,1632,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,1650,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,1702,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,1759,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,1830,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,2036,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,2053,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,2287,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,2368,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,2403,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,2444,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,2940,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/queue.c,2989,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/stream_buffer.c,63,vTaskSuspendAll();                                                    \
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/stream_buffer.c,140,vTaskSuspendAll();                                                       \
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/stream_buffer.c,531,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/stream_buffer.c,707,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/stream_buffer.c,903,taskENTER_CRITICAL();
unbounded_wait,lib/FreeRTOS-Kernel/tasks.c,370,PRIVILEGED_DATA static volatile TickType_t xNextTaskUnblockTime = ( TickType_t ) 0U; /* Initialised to portMAX_DELAY before the scheduler starts. */
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,1030,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,1116,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,1224,vTaskSuspendAll();
explicit_delay,lib/FreeRTOS-Kernel/tasks.c,1301,void vTaskDelay( const TickType_t xTicksToDelay )
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,1309,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,1363,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,1450,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,1526,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,1677,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,1730,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,1836,taskENTER_CRITICAL();
unbounded_wait,lib/FreeRTOS-Kernel/tasks.c,2036,xNextTaskUnblockTime = portMAX_DELAY;
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,2090,void vTaskSuspendAll( void )
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,2102,* is used to allow calls to vTaskSuspendAll() to nest. */
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,2180,* previous call to vTaskSuspendAll(). */
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,2188,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,2433,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,2495,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,2597,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,2626,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,2629,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,2649,vTaskSuspendAll();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,2666,taskENTER_CRITICAL();
unbounded_wait,lib/FreeRTOS-Kernel/tasks.c,2765,xNextTaskUnblockTime = portMAX_DELAY; /*lint !e961 MISRA exception as the casts are only redundant for some ports. */
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,2917,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,2939,taskENTER_CRITICAL();
unbounded_wait,lib/FreeRTOS-Kernel/tasks.c,3159,xTicksToWait = portMAX_DELAY;
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,3289,taskENTER_CRITICAL();
critical_or_scheduler_lock,lib/FreeRTOS-Kernel/tasks.c,3314,taskENTER_CRITICAL();
